Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN08363,1,0,0,1,Meal Plan 1,0,Room_Type 1,21,2018,3,4,Online,0,0,0,85.0,0,Canceled
INN23252,2,1,1,5,Meal Plan 1,0,Room_Type 6,71,2018,11,8,Online,0,0,0,155.49,1,Not_Canceled
INN21892,3,0,2,1,Meal Plan 1,0,Room_Type 4,62,2018,4,24,Online,0,0,0,137.7,2,Not_Canceled
INN01639,2,0,0,3,Meal Plan 1,0,Room_Type 4,32,2018,12,14,Online,0,0,0,87.78,2,Not_Canceled
INN10064,2,2,1,1,Meal Plan 1,0,Room_Type 6,217,2018,8,27,Online,0,0,0,168.3,1,Canceled
INN26669,2,0,0,3,Not Selected,0,Room_Type 1,81,2018,12,8,Online,0,0,0,79.2,1,Not_Canceled
INN17097,2,0,2,5,Meal Plan 1,0,Room_Type 1,192,2018,5,28,Online,0,0,0,66.71,0,Canceled
INN19946,1,0,1,4,Meal Plan 1,0,Room_Type 4,41,2017,11,23,Online,0,0,0,110.31,0,Not_Canceled
INN27411,2,0,0,2,Not Selected,0,Room_Type 1,20,2018,11,8,Online,0,0,0,185.0,1,Not_Canceled
INN03381,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,10,25,Online,0,0,0,84.7,1,Canceled
INN10272,1,0,2,2,Meal Plan 1,0,Room_Type 1,24,2018,4,30,Online,0,0,0,133.5,1,Not_Canceled
INN28394,2,0,1,4,Meal Plan 1,0,Room_Type 1,228,2018,8,31,Online,0,0,0,90.95,1,Not_Canceled
INN10451,1,0,2,0,Meal Plan 1,0,Room_Type 1,24,2018,5,22,Online,0,0,0,135.0,0,Canceled
INN01507,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,6,14,Online,0,0,0,91.0,1,Not_Canceled
INN30944,2,0,1,2,Meal Plan 1,0,Room_Type 1,17,2017,11,13,Offline,0,0,0,38.67,0,Not_Canceled
INN33061,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
INN24386,1,0,0,1,Meal Plan 1,1,Room_Type 1,16,2018,10,19,Corporate,1,0,8,98.0,2,Not_Canceled
INN35422,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,8,21,Online,0,0,0,90.0,0,Canceled
INN11111,2,0,1,0,Meal Plan 1,0,Room_Type 1,181,2017,8,17,Online,0,0,0,76.5,2,Not_Canceled
INN34996,2,0,0,3,Not Selected,0,Room_Type 1,113,2018,6,9,Online,0,0,0,116.1,0,Not_Canceled
INN22207,1,0,2,1,Meal Plan 1,0,Room_Type 1,12,2018,1,24,Corporate,1,0,1,66.0,1,Not_Canceled
INN11303,2,0,2,2,Meal Plan 1,0,Room_Type 1,226,2018,10,29,Offline,0,0,0,70.0,1,Not_Canceled
INN20624,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
INN24458,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,2018,4,27,Offline,0,0,0,90.0,0,Canceled
INN26256,2,2,2,2,Meal Plan 1,0,Room_Type 6,34,2018,4,29,Online,0,0,0,198.9,0,Canceled
INN24318,2,0,2,1,Meal Plan 1,0,Room_Type 1,203,2018,10,8,Offline,0,0,0,87.12,0,Not_Canceled
INN03852,3,0,2,1,Meal Plan 1,0,Room_Type 4,41,2018,3,12,Online,0,0,0,114.3,0,Not_Canceled
INN31633,1,0,2,5,Meal Plan 1,0,Room_Type 1,76,2018,2,7,Offline,0,0,0,41.0,0,Not_Canceled
INN13701,3,0,2,5,Meal Plan 1,0,Room_Type 4,116,2018,8,5,Online,0,0,0,145.41,0,Canceled
INN02136,2,0,1,2,Meal Plan 1,0,Room_Type 1,87,2017,9,18,Online,0,0,0,89.25,1,Not_Canceled
INN20718,2,0,2,2,Not Selected,0,Room_Type 1,52,2018,12,4,Online,0,0,0,74.8,0,Canceled
INN13054,2,0,2,4,Not Selected,0,Room_Type 1,116,2018,7,16,Online,0,0,0,96.0,1,Not_Canceled
INN25725,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,11,24,Corporate,0,0,0,79.0,0,Not_Canceled
INN31058,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2017,12,8,Corporate,1,0,4,65.0,0,Not_Canceled
INN09640,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110.0,0,Canceled
INN01969,2,0,0,2,Not Selected,0,Room_Type 1,0,2017,8,19,Online,0,0,0,97.0,1,Not_Canceled
INN06680,3,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Online,0,0,0,130.0,0,Canceled
INN09015,2,0,0,4,Meal Plan 1,0,Room_Type 1,162,2018,7,5,Online,0,0,0,99.45,1,Not_Canceled
INN27387,2,0,2,3,Meal Plan 1,0,Room_Type 1,40,2018,3,5,Online,0,0,0,81.9,0,Canceled
INN28821,1,0,2,1,Meal Plan 1,0,Room_Type 4,18,2018,2,6,Online,0,0,0,81.8,1,Not_Canceled
INN24658,2,0,0,1,Meal Plan 1,0,Room_Type 1,112,2018,4,9,Online,0,0,0,96.3,0,Not_Canceled
INN04200,3,0,1,3,Meal Plan 1,0,Room_Type 1,35,2018,9,5,Online,0,0,0,118.8,0,Not_Canceled
INN13668,2,0,0,1,Meal Plan 1,0,Room_Type 4,18,2018,3,17,Online,0,0,0,95.48,1,Not_Canceled
INN30255,1,0,2,5,Not Selected,0,Room_Type 1,124,2018,5,30,Online,0,0,0,78.95,0,Not_Canceled
INN18207,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
INN24357,2,0,1,1,Meal Plan 1,0,Room_Type 4,72,2018,5,2,Online,0,0,0,149.4,2,Not_Canceled
INN13083,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled
INN34615,1,0,1,3,Meal Plan 1,0,Room_Type 4,12,2018,9,19,Corporate,0,0,0,110.0,0,Canceled
INN01723,2,0,0,2,Meal Plan 2,0,Room_Type 1,104,2017,10,6,Online,0,0,0,114.0,1,Canceled
INN07523,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,11,8,Online,0,0,0,142.64,1,Not_Canceled
INN31501,2,0,2,4,Meal Plan 1,0,Room_Type 1,46,2017,9,11,Offline,0,0,0,90.09,2,Not_Canceled
INN36149,2,0,0,1,Meal Plan 2,0,Room_Type 1,83,2017,9,30,Offline,0,0,0,112.2,0,Not_Canceled
INN19096,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
INN25451,2,0,1,2,Meal Plan 1,0,Room_Type 1,73,2017,7,13,Online,0,0,0,76.5,0,Canceled
INN02890,2,0,0,5,Meal Plan 1,1,Room_Type 2,5,2017,12,22,Complementary,0,0,0,1.6,0,Not_Canceled
INN08451,2,0,2,1,Not Selected,0,Room_Type 1,86,2018,4,2,Online,0,0,0,76.5,1,Canceled
INN07409,3,0,1,3,Meal Plan 1,0,Room_Type 4,35,2018,8,25,Online,0,0,0,161.78,1,Canceled
INN22948,2,0,1,3,Meal Plan 2,0,Room_Type 1,119,2018,10,24,Offline,0,0,0,106.25,0,Not_Canceled
INN01430,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled
INN20930,1,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,12,13,Corporate,0,0,0,79.0,0,Not_Canceled
INN29207,1,0,2,3,Meal Plan 1,0,Room_Type 1,22,2017,9,4,Online,0,0,0,73.15,0,Not_Canceled
INN33337,2,0,2,2,Meal Plan 1,0,Room_Type 1,134,2017,12,4,Offline,0,0,0,65.0,0,Not_Canceled
INN10415,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled
INN14169,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,94.5,0,Canceled
INN28183,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,9,29,Online,0,0,0,106.65,0,Not_Canceled
INN05914,2,0,0,3,Meal Plan 1,0,Room_Type 1,42,2018,11,29,Online,0,0,0,104.0,2,Not_Canceled
INN30647,2,0,2,1,Meal Plan 1,0,Room_Type 2,34,2018,6,12,Online,0,0,0,119.5,1,Not_Canceled
INN14410,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
INN23253,2,0,2,2,Not Selected,0,Room_Type 1,30,2018,4,2,Online,0,0,0,112.58,0,Canceled
INN13925,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled
INN22993,2,0,1,4,Meal Plan 1,0,Room_Type 1,148,2017,12,30,Offline,0,0,0,67.0,0,Not_Canceled
INN35493,2,0,2,5,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,69.29,0,Not_Canceled
INN18317,2,0,1,4,Meal Plan 1,0,Room_Type 4,141,2018,5,23,Online,0,0,0,116.11,0,Canceled
INN19401,2,0,0,2,Not Selected,0,Room_Type 1,65,2018,3,18,Online,0,0,0,94.5,0,Canceled
INN22424,1,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,5,9,Corporate,0,0,0,89.0,1,Not_Canceled
INN18742,2,0,2,3,Meal Plan 1,0,Room_Type 4,59,2018,4,28,Online,0,0,0,128.69,0,Canceled
INN34569,2,0,0,1,Meal Plan 1,0,Room_Type 1,87,2018,4,14,Online,0,0,0,74.15,0,Canceled
INN20635,2,0,2,3,Not Selected,0,Room_Type 1,71,2018,4,23,Online,0,0,0,84.15,1,Canceled
INN29754,2,2,2,2,Meal Plan 1,0,Room_Type 6,11,2018,4,24,Online,0,0,0,203.5,0,Canceled
INN32956,2,0,2,1,Meal Plan 1,0,Room_Type 1,219,2018,10,29,Online,0,0,0,96.3,1,Canceled
INN36197,2,0,0,3,Meal Plan 1,0,Room_Type 4,232,2018,12,1,Online,0,0,0,91.8,2,Not_Canceled
INN05730,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,11,9,Online,0,0,0,205.0,1,Not_Canceled
INN03548,2,0,0,3,Meal Plan 1,1,Room_Type 4,29,2018,2,3,Online,0,0,0,104.77,0,Not_Canceled
INN22174,2,0,2,1,Meal Plan 1,0,Room_Type 1,205,2018,5,29,Offline,0,0,0,90.0,0,Canceled
INN04321,2,0,2,2,Meal Plan 1,0,Room_Type 1,54,2018,10,16,Offline,0,0,0,81.0,0,Not_Canceled
INN33831,2,0,0,3,Not Selected,0,Room_Type 1,61,2018,5,11,Online,0,0,0,116.1,0,Canceled
INN02366,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,10,13,Online,0,0,0,120.0,2,Not_Canceled
INN11785,2,0,0,1,Not Selected,0,Room_Type 1,110,2018,10,12,Online,0,0,0,108.0,1,Canceled
INN07394,2,0,0,3,Meal Plan 2,0,Room_Type 1,150,2018,6,16,Offline,0,0,0,90.0,1,Not_Canceled
INN27348,1,0,0,1,Meal Plan 2,0,Room_Type 1,3,2018,4,9,Complementary,0,0,0,0.0,0,Not_Canceled
INN22137,2,0,1,2,Not Selected,0,Room_Type 1,9,2018,2,8,Offline,0,0,0,58.0,0,Not_Canceled
INN05385,1,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,73.0,0,Not_Canceled
INN32487,2,0,2,1,Not Selected,0,Room_Type 1,51,2018,8,6,Online,0,0,0,125.1,2,Not_Canceled
INN12138,2,0,0,1,Not Selected,0,Room_Type 1,131,2018,7,7,Online,0,0,0,103.5,1,Not_Canceled
INN03933,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,2017,12,30,Offline,0,0,0,70.0,0,Not_Canceled
INN22499,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
INN13813,2,0,1,2,Not Selected,0,Room_Type 1,198,2018,4,22,Online,0,0,0,73.46,1,Not_Canceled
INN08560,2,0,0,4,Meal Plan 1,0,Room_Type 1,2,2018,5,31,Online,0,0,0,118.76,0,Not_Canceled
INN28870,2,0,1,2,Meal Plan 1,0,Room_Type 4,50,2018,3,11,Online,0,0,0,87.3,1,Not_Canceled
INN21691,1,0,0,2,Meal Plan 1,0,Room_Type 4,3,2018,10,27,Aviation,0,0,0,110.0,0,Not_Canceled
INN16988,2,0,0,1,Meal Plan 1,0,Room_Type 2,107,2017,8,12,Online,0,0,0,90.0,1,Not_Canceled
INN01346,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2018,7,21,Corporate,0,0,0,105.0,0,Canceled
INN34809,1,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,80.0,0,Not_Canceled
INN12086,3,0,2,2,Meal Plan 1,0,Room_Type 4,34,2018,8,28,Online,0,0,0,150.98,2,Not_Canceled
INN11171,2,0,1,3,Meal Plan 2,0,Room_Type 1,61,2018,11,21,Online,0,0,0,120.7,1,Not_Canceled
INN14666,3,0,1,2,Meal Plan 1,0,Room_Type 4,12,2018,4,11,Online,0,0,0,157.0,2,Not_Canceled
INN12356,2,0,1,1,Meal Plan 1,0,Room_Type 1,45,2018,1,23,Online,0,0,0,80.3,0,Not_Canceled
INN24258,2,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,5,21,Online,0,0,0,176.0,1,Canceled
INN36005,2,0,2,3,Meal Plan 1,0,Room_Type 1,194,2018,4,17,Online,0,0,0,77.23,2,Not_Canceled
INN30336,2,1,2,0,Meal Plan 1,0,Room_Type 1,8,2018,9,18,Online,0,0,0,196.0,2,Not_Canceled
INN07297,2,1,0,1,Meal Plan 1,0,Room_Type 1,21,2018,8,30,Online,0,0,0,107.42,2,Not_Canceled
INN19287,2,0,0,3,Meal Plan 1,0,Room_Type 4,38,2018,10,11,Online,0,0,0,116.65,1,Not_Canceled
INN06907,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,3,23,Online,0,0,0,126.9,0,Canceled
INN18244,1,0,0,3,Meal Plan 1,0,Room_Type 1,1,2017,9,22,Online,0,0,0,111.65,1,Not_Canceled
INN31384,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,9,22,Corporate,0,0,0,65.0,0,Not_Canceled
INN04815,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Online,0,0,0,120.0,0,Canceled
INN32327,1,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,3,31,Online,0,0,0,126.0,0,Not_Canceled
INN22159,2,0,1,3,Meal Plan 1,0,Room_Type 4,6,2018,8,29,Online,0,0,0,123.2,0,Not_Canceled
INN18949,2,0,1,3,Meal Plan 1,0,Room_Type 2,16,2018,1,18,Online,0,0,0,86.25,0,Not_Canceled
INN27271,2,0,2,2,Not Selected,0,Room_Type 1,164,2018,9,4,Online,0,0,0,116.1,0,Canceled
INN00010,2,0,0,5,Meal Plan 1,0,Room_Type 4,44,2018,10,18,Online,0,0,0,133.44,3,Not_Canceled
INN19917,2,0,0,3,Meal Plan 2,0,Room_Type 1,71,2017,9,22,Offline,0,0,0,127.0,0,Not_Canceled
INN13376,2,0,1,2,Meal Plan 2,0,Room_Type 1,19,2018,12,12,Offline,0,0,0,98.0,0,Not_Canceled
INN09855,2,0,0,1,Meal Plan 1,0,Room_Type 1,51,2018,10,6,Online,0,0,0,95.04,0,Canceled
INN21245,2,0,2,1,Meal Plan 1,0,Room_Type 1,109,2018,10,23,Offline,0,0,0,80.75,0,Canceled
INN20623,2,0,2,2,Not Selected,0,Room_Type 1,87,2018,4,3,Online,0,0,0,72.25,0,Canceled
INN07524,1,0,1,2,Meal Plan 1,1,Room_Type 1,13,2018,9,5,Corporate,1,0,1,67.0,0,Not_Canceled
INN05010,2,0,1,2,Meal Plan 1,0,Room_Type 1,102,2018,5,16,Offline,0,0,0,75.0,0,Not_Canceled
INN22143,2,1,0,2,Meal Plan 2,0,Room_Type 1,78,2018,12,16,Offline,0,0,0,120.49,0,Not_Canceled
INN07375,2,0,1,3,Meal Plan 1,0,Room_Type 1,90,2018,10,17,Offline,0,0,0,80.75,0,Not_Canceled
INN04500,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Online,0,0,0,100.0,0,Canceled
INN18466,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,17,Offline,0,0,0,65.0,0,Not_Canceled
INN24977,1,0,0,4,Meal Plan 1,0,Room_Type 1,256,2018,8,31,Online,0,0,0,90.95,0,Canceled
INN15581,1,0,2,5,Meal Plan 1,0,Room_Type 1,122,2018,8,1,Offline,0,0,0,68.0,0,Not_Canceled
INN17786,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120.0,0,Canceled
INN07109,2,0,2,0,Meal Plan 1,0,Room_Type 1,19,2018,10,2,Offline,0,0,0,85.0,0,Not_Canceled
INN21698,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,5,4,Corporate,1,3,30,65.0,0,Not_Canceled
INN09259,2,0,1,4,Meal Plan 1,0,Room_Type 1,37,2017,11,25,Online,0,0,0,94.18,2,Not_Canceled
INN35367,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,24,Online,0,0,0,141.0,0,Not_Canceled
INN36058,2,0,2,2,Meal Plan 1,0,Room_Type 1,16,2017,9,26,Online,0,0,0,210.0,2,Not_Canceled
INN00089,2,0,0,1,Not Selected,0,Room_Type 1,17,2018,12,10,Online,1,0,5,95.0,0,Not_Canceled
INN04809,2,0,1,2,Meal Plan 1,0,Room_Type 4,4,2017,11,6,Offline,0,0,0,78.2,0,Not_Canceled
INN33333,2,0,2,1,Meal Plan 2,1,Room_Type 4,30,2018,3,6,Online,0,0,0,140.6,1,Not_Canceled
INN30995,2,0,0,1,Meal Plan 1,0,Room_Type 1,197,2018,4,21,Online,0,0,0,81.77,1,Canceled
INN32762,1,0,0,0,Not Selected,0,Room_Type 1,32,2018,11,15,Online,0,0,0,0.0,1,Not_Canceled
INN10018,2,0,0,4,Meal Plan 1,0,Room_Type 5,120,2018,4,5,Online,0,0,0,94.86,0,Canceled
INN27131,1,0,6,12,Meal Plan 1,0,Room_Type 1,1,2018,11,18,Online,0,0,0,77.44,1,Canceled
INN29002,1,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,1,21,Corporate,1,0,3,41.0,1,Not_Canceled
INN36204,2,0,0,3,Meal Plan 1,0,Room_Type 1,256,2018,6,28,Online,0,0,0,106.2,0,Canceled
INN31262,2,0,0,3,Meal Plan 1,0,Room_Type 1,238,2018,9,13,Online,0,0,0,106.2,1,Canceled
INN03740,2,0,2,0,Meal Plan 1,0,Room_Type 1,10,2017,12,27,Offline,0,0,0,52.0,1,Not_Canceled
INN03064,2,0,0,4,Meal Plan 1,0,Room_Type 1,37,2018,12,27,Online,0,0,0,108.8,1,Not_Canceled
INN34447,2,0,2,3,Meal Plan 1,0,Room_Type 1,54,2018,6,17,Online,0,0,0,116.1,1,Not_Canceled
INN08726,2,1,0,1,Meal Plan 1,0,Room_Type 1,17,2018,7,29,Online,0,0,0,129.0,2,Not_Canceled
INN20075,2,0,0,1,Meal Plan 1,0,Room_Type 1,181,2018,8,20,Online,0,0,0,105.3,1,Canceled
INN09945,1,0,1,0,Meal Plan 1,0,Room_Type 1,24,2017,11,1,Corporate,0,0,0,65.0,0,Not_Canceled
INN31961,2,0,1,0,Meal Plan 1,0,Room_Type 1,34,2018,9,26,Online,0,0,0,117.0,0,Not_Canceled
INN30516,2,1,0,3,Meal Plan 1,0,Room_Type 1,51,2017,10,21,Online,0,0,0,112.0,2,Not_Canceled
INN35474,2,0,0,2,Not Selected,0,Room_Type 1,20,2018,2,12,Online,0,0,0,79.0,0,Canceled
INN11645,2,0,0,2,Not Selected,0,Room_Type 1,75,2018,3,15,Online,0,0,0,67.5,0,Not_Canceled
INN01943,2,0,0,2,Meal Plan 1,0,Room_Type 1,63,2018,8,9,Online,0,0,0,144.9,2,Not_Canceled
INN30762,2,0,3,5,Meal Plan 1,0,Room_Type 4,46,2018,3,13,Online,0,0,0,96.16,1,Canceled
INN33348,2,0,1,1,Not Selected,0,Room_Type 1,165,2018,11,5,Online,0,0,0,80.1,2,Not_Canceled
INN22199,2,0,2,1,Not Selected,0,Room_Type 1,73,2018,4,3,Online,0,0,0,76.5,0,Canceled
INN06788,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,87.0,0,Not_Canceled
INN05527,2,0,2,1,Meal Plan 2,0,Room_Type 5,39,2018,1,9,Offline,0,0,0,114.8,0,Not_Canceled
INN32429,2,0,2,2,Meal Plan 1,0,Room_Type 1,35,2018,3,6,Online,0,0,0,65.06,1,Not_Canceled
INN11437,2,0,0,1,Meal Plan 1,0,Room_Type 1,45,2017,10,23,Online,0,0,0,88.55,0,Not_Canceled
INN07185,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,1,25,Corporate,0,0,0,59.0,0,Not_Canceled
INN15128,2,0,0,3,Meal Plan 1,0,Room_Type 1,49,2018,9,6,Online,0,0,0,110.7,0,Canceled
INN35960,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61.0,0,Canceled
INN11815,2,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,90.0,0,Not_Canceled
INN25417,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Offline,0,0,0,108.0,0,Canceled
INN20099,2,0,1,2,Meal Plan 1,0,Room_Type 1,8,2018,4,8,Online,0,0,0,116.33,0,Canceled
INN06469,2,0,2,1,Meal Plan 1,0,Room_Type 1,65,2018,10,23,Offline,0,0,0,80.75,1,Not_Canceled
INN00495,1,0,0,2,Not Selected,0,Room_Type 1,44,2018,11,23,Online,0,0,0,83.6,2,Not_Canceled
INN03444,2,0,1,2,Meal Plan 1,0,Room_Type 1,32,2018,1,8,Offline,0,0,0,58.0,1,Not_Canceled
INN28314,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled
INN09686,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2018,7,8,Online,0,0,0,151.0,1,Not_Canceled
INN22569,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2017,10,22,Corporate,0,0,0,65.0,0,Not_Canceled
INN33106,1,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,87.5,0,Not_Canceled
INN23788,2,0,2,1,Meal Plan 1,0,Room_Type 1,4,2018,9,25,Online,0,0,0,180.0,1,Not_Canceled
INN24886,1,0,0,0,Meal Plan 1,0,Room_Type 1,0,2018,10,29,Online,1,0,3,0.0,1,Not_Canceled
INN13183,2,0,2,5,Meal Plan 1,0,Room_Type 1,13,2017,10,18,Online,0,0,0,128.71,1,Not_Canceled
INN28684,3,0,0,2,Not Selected,0,Room_Type 1,25,2018,4,12,Online,0,0,0,103.95,2,Not_Canceled
INN16620,2,0,1,3,Meal Plan 1,0,Room_Type 1,146,2018,6,20,Online,0,0,0,91.98,0,Not_Canceled
INN02302,2,0,2,1,Meal Plan 1,0,Room_Type 4,105,2018,4,17,Online,0,0,0,96.3,0,Not_Canceled
INN19170,1,0,0,4,Not Selected,0,Room_Type 1,236,2018,9,27,Online,0,0,0,81.16,1,Canceled
INN05122,2,0,1,2,Meal Plan 1,0,Room_Type 4,38,2018,5,13,Online,0,0,0,140.4,0,Canceled
INN24626,2,0,0,4,Meal Plan 1,0,Room_Type 1,175,2018,8,31,Online,0,0,0,112.63,0,Canceled
INN05107,3,0,0,1,Meal Plan 1,0,Room_Type 4,19,2018,4,27,Online,0,0,0,167.0,0,Canceled
INN08733,1,0,1,0,Not Selected,0,Room_Type 1,180,2018,11,13,Online,0,0,0,51.28,2,Not_Canceled
INN24563,0,3,0,1,Meal Plan 1,0,Room_Type 2,6,2017,12,18,Online,0,0,0,77.0,2,Not_Canceled
INN08838,1,0,0,4,Meal Plan 1,0,Room_Type 1,237,2018,10,12,Online,0,0,0,107.53,1,Canceled
INN27890,2,0,0,2,Meal Plan 1,0,Room_Type 1,106,2017,9,4,Online,0,0,0,89.25,0,Canceled
INN05110,2,0,0,4,Meal Plan 1,0,Room_Type 4,77,2018,7,26,Online,0,0,0,118.8,2,Not_Canceled
INN08858,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,Offline,0,0,0,52.0,0,Not_Canceled
INN05315,2,0,0,1,Meal Plan 1,0,Room_Type 4,64,2018,9,16,Online,0,0,0,149.4,0,Canceled
INN29784,2,0,1,0,Meal Plan 1,0,Room_Type 1,26,2018,10,31,Online,0,0,0,110.0,1,Not_Canceled
INN17839,1,0,0,1,Meal Plan 1,0,Room_Type 4,4,2018,10,11,Corporate,1,0,4,110.0,0,Not_Canceled
INN23567,1,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,1,28,Corporate,0,0,0,66.0,0,Not_Canceled
INN32363,2,0,1,1,Not Selected,0,Room_Type 1,1,2017,12,28,Online,0,0,0,95.0,1,Not_Canceled
INN07468,2,0,1,4,Meal Plan 1,0,Room_Type 4,159,2018,9,28,Online,0,0,0,133.2,1,Canceled
INN14793,2,0,0,2,Not Selected,1,Room_Type 1,201,2018,8,9,Online,0,0,0,103.5,1,Canceled
INN36112,2,0,2,3,Meal Plan 1,0,Room_Type 4,119,2018,10,16,Online,0,0,0,129.96,2,Not_Canceled
INN01990,2,0,0,1,Not Selected,1,Room_Type 1,4,2018,1,6,Online,0,0,0,86.0,0,Not_Canceled
INN15324,2,0,0,4,Not Selected,0,Room_Type 1,178,2018,8,10,Online,0,0,0,89.25,0,Canceled
INN08502,2,0,0,3,Meal Plan 1,0,Room_Type 2,40,2018,1,14,Online,0,0,0,77.55,1,Not_Canceled
INN21597,2,0,0,2,Meal Plan 1,1,Room_Type 1,30,2018,11,25,Offline,0,0,0,81.0,0,Not_Canceled
INN00122,2,0,0,2,Meal Plan 2,0,Room_Type 1,286,2018,9,16,Offline,0,0,0,58.5,0,Not_Canceled
INN27457,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled
INN32668,3,0,2,0,Meal Plan 1,0,Room_Type 4,67,2018,6,26,Online,0,0,0,132.3,2,Not_Canceled
INN30427,2,0,2,3,Meal Plan 1,0,Room_Type 1,7,2017,9,12,Online,0,0,0,142.6,1,Not_Canceled
INN10075,2,0,3,5,Meal Plan 1,0,Room_Type 1,213,2018,9,19,Online,0,0,0,119.85,0,Canceled
INN03996,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Online,0,0,0,108.0,0,Canceled
INN07993,2,0,0,1,Meal Plan 1,0,Room_Type 1,22,2018,2,19,Corporate,0,0,0,67.0,1,Not_Canceled
INN12106,1,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,11,2,Aviation,0,0,0,94.0,0,Not_Canceled
INN22394,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled
INN05026,1,0,0,3,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,130.0,0,Not_Canceled
